1:  17/63x48÷17=
8463:  (81÷55)÷34=
8464:  78÷70-35/38=
8465:  13/16÷(62x27)=
8466:  84x(1x26)=
8467:  87/90÷97x87=
8468:  93+(60+64)=
8469:  48x(31+95)/76=
8470:  91x(57÷50)=
8471:  (6x81)+79=
8472:  (52÷41)x6=
8473:  33+59/59÷61=
8474:  51-22/30x60=
8475:  (19-9)/41÷39=
8476:  (55-45)÷81/25=
8477:  84+16-4=
8478:  84+45/14x68=
8479:  81x26x71=
8480:  40+95/32+69=
8481:  91-(53÷31)=
8482:  50+91x30=
8483:  99x81-12=
8484:  46x(13÷16)/43=
8485:  (63-18)x90=
8486:  (41÷12)x91/84=
8487:  41÷(72÷93)=
8488:  (92/92+71)-23/79=
8489:  (62+49)x19=
8490:  30÷26÷90=
8491:  (83x3)/30+35=
8492:  100x(6x55)=
8493:  42÷(41÷29)/74=
8494:  (74/1+25)+64=
8495:  35x72+36=
8496:  65-26+65=
8497:  93x(14+62)=
8498:  15/67÷73+24/73=
8499:  58÷43+100/9=
8500:  27/11+12x24/63=
8501:  42/52÷(24+32)/32=
8502:  60-(11/61+99)/56=
8503:  82/99+(20+56)=
8504:  45-2-20=
8505:  49÷(45+39)=
8506:  (22+15)-67/60=
8507:  (65/94÷58)+81/38=
8508:  68+(10+26)=
8509:  30+36x56/8=
8510:  29x(63-26)=
8511:  19÷66x91=
8512:  (80x98)÷3=
8513:  69/97+(100x53)=
8514:  2x57x12/13=
8515:  52÷(50+57)=
8516:  34+(62/79+70)=
8517:  (36-13)+23=
8518:  73÷100÷81/71=
8519:  72x45/56÷98=
8520:  42-24+87=
8521:  42x72-6=
8522:  91÷(77/98x62)=
8523:  97x42-91=
8524:  31x18x31=
8525:  (20/9÷17)/17+71=
8526:  (47x65)+80=
8527:  84÷(11+95)/13=
8528:  26x24+46=
8529:  (9÷70)÷51/10=
8530:  80÷(92-43)=
8531:  78-18÷7=
8532:  (54x12)x51=
8533:  94x67x71=
8534:  58+45-2/49=
8535:  (34+83)-68=
8536:  74÷(47+12)/53=
8537:  51÷(44÷33)=
8538:  (22/44x32)x53=
8539:  83x(30÷45)=
8540:  33x95÷68/64=
8541:  69x(97x77)/45=
8542:  (10÷51)x19=
8543:  26x(83÷32)=
8544:  (61÷68)x99=
8545:  (9+15)x33/47=
8546:  (20/68x78)-8=
8547:  (14÷28)x72/28=
8548:  (94-58)/70x2=
8549:  47÷45x89=
8550:  43-17÷51=
8551:  33x(3+17)=
8552:  (96-94)÷72=
8553:  (62+36)x22=
8554:  6+95÷54=
8555:  75/48-(58/58÷62)=
8556:  11/10x58÷85/100=
8557:  97÷(80x69)/39=
8558:  73/72÷97÷53=
8559:  (85x5)x35/93=
8560:  2-(7÷70)=
8561:  (24+12)/94÷15=
8562:  (57÷87)+98=
8563:  96-86÷88=
8564:  8x(44÷69)/11=
8565:  (96+96)x26=
8566:  (58÷28)x88=
8567:  (42x40)x76=
8568:  96/32+85/35+96/91=
8569:  84x20÷27=
8570:  (41x13)/71÷33=
8571:  67+(5x70)=
8572:  37x58-38=
8573:  (11x10)x50/43=
8574:  90÷50x44/9=
8575:  59+13x84=
8576:  25÷100+81=
8577:  44+53+42=
8578:  58x(8÷45)/50=
8579:  (69/27+43)x88=
8580:  (83-82)x43=
8581:  5÷57x39/83=
8582:  (10/21x39)x40=
8583:  84-40+87/98=
8584:  49+74/58x7=
8585:  34+33/30x31=
8586:  (63x35)x16=
8587:  (19÷45)x37=
8588:  63-2/45x61/92=
8589:  (89x78)-59/72=
8590:  40/23+(84+66)=
8591:  91÷45+57=
8592:  2+(4+9)/14=
8593:  79/76÷58+55=
8594:  73+95+92/41=
8595:  85/19+85/91+17/57=
8596:  91+44x25=
8597:  38÷72÷43=
8598:  17-66÷77=
8599:  7x(15+63)=
8600:  80÷42/59-75=
8601:  (61+65)+19=
8602:  (63+75)+62=
8603:  50x(45÷75)/39=
8604:  10+(100+73)=
8605:  (74÷22)+80=
8606:  (51x90)+85/10=
8607:  29+(37/79x77)=
8608:  58x41/50x30=
8609:  48+86x60=
8610:  (76x28)÷33=
8611:  68+(25x20)=
8612:  29÷(86-52)=
8613:  51x(88-42)=
8614:  3÷(65+42)/82=
8615:  94/93÷12x76=
8616:  73÷59÷77=
8617:  21+41+42=
8618:  38÷(87/9+68)=
8619:  78÷(48-16)/98=
8620:  35/90÷65x77=
8621:  (87÷55)x39=
8622:  26+(84x20)=
8623:  (82x49)÷34=
8624:  79÷(15/83+75)=
8625:  69+(75+34)/46=
8626:  (99x33)+87=
8627:  36-69÷26=
8628:  72+19+70=
8629:  96-2+18=
8630:  100-24/27÷81/28=
8631:  49x(20÷1)=
8632:  84x(71/29x21)/81=
8633:  78x69+68=
8634:  3x79÷15=
8635:  40+40x17=
8636:  59-63÷53=
8637:  21x53-71=
8638:  (92+52)÷18/28=
8639:  17÷(50+68)=
8640:  (65+33)/67+48/83=
8641:  (77÷49)x86=
8642:  98÷(75x63)=
8643:  (17÷38)x60=
8644:  18/87÷(64+14)/13=
8645:  18x17/5+12/24=
8646:  (23+96)-37/23=
8647:  90x16x39=
8648:  82x(64÷60)/10=
8649:  15-51÷37=
8650:  7+8/91x1/54=
8651:  56/55-43÷66=
8652:  27÷(54÷11)=
8653:  16+22x60=
8654:  26÷(18-17)=
8655:  (98/81x34)-59/19=
8656:  (98-8)-32=
8657:  51x(11x1)=
8658:  6+(77/69+53)=
8659:  (90÷4)/78x57=
8660:  74/25-(70+2)/92=
8661:  6+43/27x67=
8662:  37÷31+77=
8663:  36/98x(14x91)=
8664:  (16+87)-65=
8665:  (54x97)+78/79=
8666:  (93x37)/80-3/77=
8667:  (17+46)-99/97=
8668:  20÷87/99+47/9=
8669:  34+(86-29)=
8670:  59/16x(44+90)=
8671:  90x41÷76=
8672:  47x75÷57=
8673:  97÷59x50=
8674:  77-71/100÷37/80=
8675:  (82+14)÷9=
8676:  (56x39)-64=
8677:  83/6÷(65+100)=
8678:  (54+59)/2+84=
8679:  (77x96)/60x41=
8680:  (16x32)x67=
8681:  63x(83/7x76)=
8682:  78÷(44+30)/76=
8683:  100x(93÷14)=
8684:  94÷24/87-98=
8685:  (16+33)÷38=
8686:  (50÷43)÷76=
8687:  (14x22)x77/87=
8688:  40/32-26÷54=
8689:  39x(76+90)=
8690:  (86+59)+51=
8691:  (66x56)÷26=
8692:  6+37÷10=
8693:  (2÷85)/30÷90=
8694:  31x(3+91)=
8695:  (71x28)/84x41/90=
8696:  42/76x41x18=
8697:  (39/49+64)/54-34/82=
8698:  75/4+30÷1=
8699:  (77-57)x74=
8700:  21/13-(19/40÷1)=
8701:  (83/33÷83)÷13/79=
8702:  76÷34x19=
8703:  63-9-46=
8704:  30+(29-17)=
8705:  (27+4)x79=
8706:  86÷66+16=
8707:  (6÷45)+89=
8708:  (1+97)-95=
8709:  47-(92/27x9)=
8710:  (7/19x62)/89÷1=
8711:  28+(72÷33)=
8712:  99+76÷87=
8713:  20÷(2÷9)=
8714:  80x81-90/12=
8715:  15+1x29=
8716:  18/60x(13/77x26)/35=
8717:  34+90÷12/25=
8718:  26/57x(57/41+88)=
8719:  45-(27+87)/19=
8720:  (64-19)+53=
8721:  67x(73-30)=
8722:  (52-47)+8/49=
8723:  95÷1÷3=
8724:  (40÷16)x81=
8725:  73÷(4x55)=
8726:  32x(37-6)/13=
8727:  37-28÷94/31=
8728:  (26/61÷26)÷28=
8729:  (35x73)x51=
8730:  (100+60)÷59=
8731:  (67x45)/35+89=
8732:  (77x20)+44=
8733:  (2÷5)÷66/92=
8734:  51x(18/83x5)=
8735:  24+(94+33)/32=
8736:  (54x28)+66/38=
8737:  (73/48÷95)/96÷53=
8738:  (43÷98)÷93=
8739:  37-86÷24=
8740:  6+(92+7)=
8741:  89x(79÷22)/36=
8742:  (7+72)-6=
8743:  (41÷42)x57=
8744:  45+(89x89)=
8745:  (39/4÷49)/61x42=
8746:  91-30÷38=
8747:  (16x25)x75/64=
8748:  74x64+23=
8749:  (48x53)+13=
8750:  44-71÷44=
8751:  43x(2+4)/69=
8752:  54÷(27+68)=
8753:  20-(62/21+16)=
8754:  23/34x(19÷55)=
8755:  81÷(12+30)=
8756:  1/42÷6/51÷25=
8757:  94+(57/8x56)/64=
8758:  73+(51÷59)=
8759:  99x90÷2=
8760:  62-(64/7+29)=
8761:  56x96÷95=
8762:  (84+62)/55+87=
8763:  (77-16)÷5=
8764:  99x10+90=
8765:  45+76/25+53=
8766:  (14x59)÷59=
8767:  52-(18x31)/63=
8768:  45/96÷99x62=
8769:  93+82/81+42=
8770:  5x46x18=
8771:  38x82x35=
8772:  17÷(87/1÷48)=
8773:  73÷(24x33)/63=
8774:  (61+98)+100=
8775:  65x86÷7=
8776:  95/63÷(91+72)=
8777:  (99÷37)/40x51/56=
8778:  3/23+90+23/46=
8779:  (76÷24)-13/8=
8780:  72+5÷50=
8781:  (52x51)÷31=
8782:  (13/20÷76)+67=
8783:  100/57+(93-71)=
8784:  8x(68x12)=
8785:  8x(21x13)=
8786:  (83÷67)÷79=
8787:  99+(42x44)=
8788:  92x66+55=
8789:  55÷(50-33)=
8790:  24÷(60-20)=
8791:  (78+41)x68/48=
8792:  (3/38+11)x94=
8793:  (8x82)+100=
8794:  (59÷55)x26/82=
8795:  25/97x(86-77)/76=
8796:  52+(23x34)/9=
8797:  84x(2x43)=
8798:  17+(1x61)/23=
8799:  (46/66x45)+100=
8800:  82/32+54x52/94=
8801:  (78-23)+72=
8802:  96x89+79=
8803:  38÷(28/88÷33)/7=
8804:  68/32÷(80x25)/56=
8805:  79/58x49÷73=
8806:  31x58x79=
8807:  (59/46x36)/78x25=
8808:  96÷73÷76=
8809:  25/49x(65-16)=
8810:  (96÷80)/30x100=
8811:  75+94+24=
8812:  (77/40÷15)+55=
8813:  (97÷3)x83=
8814:  79+(80÷86)=
8815:  (23/75+51)+41=
8816:  77+71÷96=
8817:  58/5+84+27=
8818:  (73x77)+84=
8819:  11x80-71=
8820:  (4x10)+22=
8821:  60÷(20x27)=
8822:  51x(14x90)=
8823:  (38+14)-22=
8824:  60/19+98/15x3=
8825:  37÷(1/80x98)/24=
8826:  97+62÷86/22=
8827:  54x32-25/77=
8828:  36+(7x62)=
8829:  (21/74+92)+38=
8830:  (92x99)x59=
8831:  7÷(30÷56)/5=
8832:  38+(82÷47)=
8833:  34+69x64=
8834:  (98-13)÷48=
8835:  92/77÷(34÷82)/79=
8836:  85x(65x50)/59=
8837:  (17+72)-22=
8838:  (39/13+70)/44÷86=
8839:  (58-19)-88/48=
8840:  (6÷17)x52=
8841:  (28+81)+46=
8842:  95x28+70=
8843:  8÷(86+61)=
8844:  14x18-79=
8845:  (71x6)+83=
8846:  68+58/8x40=
8847:  64x(72-68)=
8848:  (94+65)-96/29=
8849:  56x55+10/95=
8850:  56÷38x79=
8851:  44x(78÷48)=
8852:  (55x78)-65=
8853:  (29÷59)+61=
8854:  66-(83÷48)=
8855:  31÷(75x63)=
8856:  99x75-69=
8857:  57+62-6=
8858:  36x(6x68)/14=
8859:  10+(7+12)=
8860:  45÷(8/55÷41)=
8861:  49x(60x81)=
8862:  (57+91)-2=
8863:  91/34x48x100=
8864:  (15÷14)÷17=
8865:  (22/70÷38)x27=
8866:  (94÷98)÷20=
8867:  (76x10)÷54=
8868:  41/42+(48+10)=
8869:  (54÷20)x46=
8870:  72-(2÷25)/46=
8871:  7x91x79=
8872:  47÷(19÷32)=
8873:  97/90+(12x70)=
8874:  88x(97+36)=
8875:  80-(50÷48)=
8876:  64+(74+9)=
8877:  51/74÷14x47/5=
8878:  (95-43)÷54=
8879:  78x(10x93)=
8880:  94÷(32x16)=
8881:  12x47/5+9/57=
8882:  48+87-65=
8883:  99+(18x87)=
8884:  93÷47÷31/26=
8885:  (84-79)x50=
8886:  (84x80)+79/72=
8887:  74÷(53-23)=
8888:  89/6+24+33=
8889:  76-(60÷76)/89=
8890:  68/26x12÷81=
8891:  (86+96)-69=
8892:  (88-84)/14x41/93=
8893:  90-(63/13+50)=
8894:  70÷14÷18=
8895:  83÷50+96=
8896:  6÷(51-43)=
8897:  48/69÷(66+29)=
8898:  92+22x81=
8899:  31-(30÷42)/17=
8900:  97x(84/89+65)=
8901:  (59/60x57)/55+83=
8902:  45+18+68=
8903:  (52÷92)+87=
8904:  45/78x(26x21)/75=
8905:  (94-45)÷70=
8906:  47x40+93=
8907:  (95+74)+35=
8908:  (85-63)÷60=
8909:  74+42÷28=
8910:  19÷39x19/70=
8911:  (3x84)/45+81=
8912:  43÷(16÷11)=
8913:  35x26-50=
8914:  33/49÷43÷45/30=
8915:  (79x58)÷24=
8916:  (14x43)+74/98=
8917:  (6/5÷83)÷63=
8918:  (90÷83)÷99=
8919:  25+27+39/84=
8920:  (43÷45)x47=
8921:  86/35x23/32x63=
8922:  5x(1x48)/74=
8923:  (85+47)/9+38=
8924:  (12x83)÷39=
8925:  16÷(83x66)=
8926:  (91÷94)/65+46=
8927:  (95/68+100)x82/14=
8928:  30÷82+96=
8929:  75÷(5÷23)=
8930:  41/68÷48÷63/53=
8931:  (22x4)x9/32=
8932:  (37x53)/36÷74=
8933:  (12/30+91)÷34=
8934:  (33x26)-34/2=
8935:  78-53-12/51=
8936:  24÷86÷60=
8937:  100÷(32/95+1)=
8938:  89-28/33-69=
8939:  (42x27)x39=
8940:  (21+32)x59=
8941:  (26÷91)÷89=
8942:  46x(32x75)=
8943:  92÷(15÷73)=
8944:  73-(52÷51)=
8945:  41x(56-3)=
8946:  87x64/5+72/85=
8947:  100+(2+89)=
8948:  (71+6)+17=
8949:  13/100÷(80x62)=
8950:  (8÷94)÷2=
8951:  72+(59+10)=
8952:  10/85+(17÷65)=
8953:  38x79+11=
8954:  33÷(87-28)=
8955:  42x64/14÷63=
8956:  93+60+55=
8957:  6+77x73=
8958:  (48÷10)x9=
8959:  82x(62x30)=
8960:  (57x85)-83=
8961:  80/76÷(19+66)=
8962:  82-(57÷54)=
8963:  15x74÷26/37=
8964:  (4x82)x57=
8965:  73+(45+77)=
8966:  100/20+15/15÷74=
8967:  89/82-(76-16)/85=
8968:  38x44x88=
8969:  48x64-57=
8970:  (17+71)+7/81=
8971:  46x63÷91=
8972:  90÷77÷53=
8973:  (36/73+64)-16/35=
8974:  14+99-22/79=
8975:  (35-32)÷37/61=
8976:  87x(20+92)=
8977:  42x(74+40)=
8978:  21/75÷(73÷24)=
8979:  14÷(51x98)=
8980:  (20/76÷18)+67/62=
8981:  89+(69x27)=
8982:  33x66÷25/29=
8983:  (24÷89)x61=
8984:  (8+1)/83+41=
8985:  68+91/51÷41=
8986:  (46+12)+15=
8987:  (41÷31)÷84/61=
8988:  6+(39x53)=
8989:  35x(75+11)=
8990:  (18÷65)+82=
8991:  (74÷1)/36x34=
8992:  (96+38)x34=
8993:  31-41/79÷2/37=
8994:  84/54+68÷1=
8995:  60-(50/41+15)/67=
8996:  97x28-100=
8997:  77÷2+11=
8998:  21-34/32÷37/48=
8999:  (21÷86)x68=
9000:  (83+65)x23=
9001:  (79+79)÷46/43=
9002:  39+(87÷31)=
9003:  70-(79-78)=
9004:  67÷(73÷46)=
9005:  90+75/38x19=
9006:  52x(83/61x45)=
9007:  (47/59÷17)+88=
9008:  (81+29)/8÷95=
9009:  98÷95+31/44=
9010:  13x86÷22=
9011:  81÷(48-12)=
9012:  (4÷93)÷30=
9013:  17+16-35/23=
9014:  33x(76x31)=
9015:  55x(35/74x100)/35=
9016:  70x(56/10÷31)/81=
9017:  59x(86÷34)=
9018:  30+6÷94=
9019:  54-(21÷4)=
9020:  80/62x(79÷3)=
9021:  (49x6)x83=
9022:  (89x93)÷12/89=
9023:  87÷(73÷64)=
9024:  46x(51÷41)=
9025:  58÷(64+50)=
9026:  58+70x9=
9027:  (96+82)x80=
9028:  98÷(34÷34)=
9029:  85x70+10=
9030:  19/23÷1+68=
9031:  77+15x6/60=
9032:  (54/4x28)+56=
9033:  44+(67+77)=
9034:  (99/2÷10)÷10=
9035:  93-78x29/99=
9036:  21÷(5+18)=
9037:  (24÷29)÷60=
9038:  21÷(68-57)=
9039:  66÷29+47=
9040:  53+(14x7)=
9041:  (41x38)-8=
9042:  17x11-70=
9043:  93+45÷9=
9044:  100-(30/97÷45)=
9045:  30÷13/69x14=
9046:  20÷59x68=
9047:  77/54÷30x54=
9048:  88x(39/11÷10)=
9049:  55+(33+13)=
9050:  70/66-55/100x51/97=
9051:  26÷18/3x20=
9052:  (85÷10)x58=
9053:  (85÷91)+45/60=
9054:  35x(14+35)=
9055:  (53x38)+9=
9056:  (93x63)x70=
9057:  33x30x8/67=
9058:  (69x10)+35=
9059:  24x(89÷51)/19=
9060:  61x(41-8)=
9061:  31+30x70=
9062:  11x17-74=
9063:  (16÷9)x20=
9064:  30x60x89=
9065:  (9+58)+24=
9066:  85÷(90-51)=
9067:  (98/18+35)+35=
9068:  82-(61÷18)/98=
9069:  29÷41÷7/79=
9070:  87-15+78=
9071:  (27-6)x40=
9072:  59+(6+10)=
9073:  (50÷18)+67=
9074:  (63-40)x20=
9075:  (14+91)+86=
9076:  14-(62/87x31)/46=
9077:  56+(17/25÷100)=
9078:  97+83x32=
9079:  3+48x87=
9080:  47+(93x50)=
9081:  57/15+86+84/23=
9082:  44+(36+50)=
9083:  97-20x52/71=
9084:  40x(54/73x47)/63=
9085:  7÷85x73/20=
9086:  10÷(15/57÷32)=
9087:  (52+13)-98/38=
9088:  (35+77)+50=
9089:  30+79/57÷93=
9090:  64÷73x44=
9091:  76÷(39+61)/7=
9092:  (17/5x62)/78+95/19=
9093:  34/1+(88÷61)=
9094:  57+(80+76)=
9095:  97-(29÷7)=
9096:  (41÷57)+81=
9097:  (15+100)-40=
9098:  (13+61)/100÷15/67=
9099:  91/35-85÷97=
9100:  27/2+(22÷60)=
9101:  (69x80)÷16/78=
9102:  (41x48)÷26=
9103:  58+68x64=
9104:  25/87x8x7=
9105:  (74+74)÷94=
9106:  (80÷32)+14/56=
9107:  25x43-5/68=
9108:  49+20÷91=
9109:  59/13÷(82/26+45)=
9110:  (25/83÷81)x67=
9111:  (35x50)x26=
9112:  39/98÷19÷94/74=
9113:  5x33÷36=
9114:  61x(84÷4)=
9115:  69+(33x46)=
9116:  81-23+28=
9117:  96x2÷46=
9118:  23/16÷(9÷35)=
9119:  21÷39+92=
9120:  97+(59+2)=
9121:  (75÷5)/63+87=
9122:  (65x100)-12=
9123:  8+10+49/91=
9124:  77+(98x96)=
9125:  37x89+41=
9126:  70÷(78+28)=
9127:  37÷86x48=
9128:  (16+91)-37=
9129:  92-(63x37)/39=
9130:  19+(95x55)/57=
9131:  (89+59)÷67=
9132:  (34+37)x5/99=
9133:  (56÷19)÷14=
9134:  87+3/45x20=
9135:  99/60÷81÷74=
9136:  8/36÷(85/36+14)=
9137:  80/14+(96x11)=
9138:  14÷(28/92÷48)/78=
9139:  68/35x94/78÷60=
9140:  (43+38)x95=
9141:  86-(19÷65)=
9142:  (96-63)÷80=
9143:  3x(47+31)=
9144:  40+(28-1)=
9145:  88+(22x15)=
9146:  (86÷92)x76=
9147:  (22+92)/15+64=
9148:  88÷66+77=
9149:  (79÷71)x82=
9150:  48÷75÷81=
9151:  (7x25)+61=
9152:  (31÷96)+48=
9153:  (24÷10)/59+14=
9154:  57÷(51/56+12)=
9155:  24/25x68+80/71=
9156:  98/57x43x63=
9157:  (64+30)x92=
9158:  (53+73)+100/91=
9159:  60+(42÷33)=
9160:  85÷79÷85=
9161:  (50÷18)+31=
9162:  7x(64+90)=
9163:  (35x31)/84+58=
9164:  81+(52/90x51)/26=
9165:  8/68x49+12=
9166:  (21/48+97)x79=
9167:  54x61-47=
9168:  22+(100-1)=
9169:  (3x44)x95=
9170:  92-64-60/100=
9171:  46÷19/59-10=
9172:  (49x40)+40=
9173:  (96-66)-21=
9174:  14÷(5÷99)=
9175:  9+66/78÷62=
9176:  79x(11/81÷67)=
9177:  55-(68/90x44)/77=
9178:  75+(87-80)=
9179:  89+38/50÷60/52=
9180:  63+(77-28)=
9181:  (72÷71)+87=
9182:  (42x32)+4=
9183:  34-(49/73÷25)=
9184:  58÷(32/12÷69)=
9185:  (33x50)÷83=
9186:  27+24÷54=
9187:  (22÷32)÷32/86=
9188:  21/2-71÷48=
9189:  60-58+73=
9190:  (80÷87)/66÷67/99=
9191:  (20/28+75)+6=
9192:  77+(59/60+32)=
9193:  89x(15/26+37)=
9194:  (35÷3)+97=
9195:  (57+1)÷88=
9196:  16x(52/77÷93)=
9197:  (80x72)-59=
9198:  100÷74+92/21=
9199:  98÷(92-27)/2=
9200:  19x38x21=
9201:  73x70+90=
9202:  (86/61÷41)+52=
9203:  57+(92/96+33)=
9204:  55-15x6/11=
9205:  (21+79)/95÷84/54=
9206:  27x(67÷71)=
9207:  (67x76)-93=
9208:  24÷(90÷13)=
9209:  58+(85-19)=
9210:  90+95x67=
9211:  41/9x(14+74)=
9212:  20+61÷63=
9213:  43+28+85=
9214:  17x(22÷27)=
9215:  33/19+80÷26/5=
9216:  (52x85)x93/23=
9217:  40-(24-23)=
9218:  (50x63)/51+57=
9219:  (78÷7)+51=
9220:  1÷(67x6)=
9221:  6+(30-21)=
9222:  13/97+(88÷24)=
9223:  60÷87÷32=
9224:  96/99x(27/44+40)/61=
9225:  (35/86÷41)+64=
9226:  28÷6+33=
9227:  (52÷12)+34/67=
9228:  4+(44÷12)=
9229:  37x(53/77x64)/93=
9230:  57-10÷84=
9231:  23+(60÷40)=
9232:  (25÷2)x20=
9233:  (12/6+62)x25=
9234:  (97x53)+3=
9235:  (68/57+17)÷86/12=
9236:  (89÷66)÷36=
9237:  (100+8)+47=
9238:  (38+89)-18=
9239:  (31+89)-96=
9240:  (29x25)÷31/40=
9241:  53/89+53/37+60=
9242:  87x(37+77)=
9243:  62÷(74+55)=
9244:  61÷60+75=
9245:  (13+53)÷43=
9246:  53÷59+63/96=
9247:  (88-13)-20=
9248:  84+(4x24)/13=
9249:  59÷33+52=
9250:  96-97/86x58=
9251:  43/98+(44+32)=
9252:  95/88+(7/20÷57)=
9253:  5+(32-11)=
9254:  30-88/88÷3/87=
9255:  41÷(51x12)=
9256:  73÷(35÷89)=
9257:  (84+40)÷83=
9258:  (11+39)-37/72=
9259:  36x(87-71)=
9260:  83/60x(67/78÷95)=
9261:  67x22+57=
9262:  85-(44÷77)/10=
9263:  54/46÷59+31=
9264:  16+(97x62)=
9265:  41/15÷98x30=
9266:  85÷(62-3)=
9267:  (97+95)+100=
9268:  5-60÷85=
9269:  (97x61)÷44=
9270:  (1x4)+93=
9271:  (96÷71)x78=
9272:  59÷(10÷96)=
9273:  53÷(21÷35)=
9274:  47+7+85=
9275:  70÷82÷91=
9276:  2+43/99x84=
9277:  58÷74x38=
9278:  97/44÷(3÷61)/82=
9279:  18+81+61=
9280:  (65+53)÷65/88=
9281:  43-56/5+2=
9282:  (93+91)x38=
9283:  (7+85)÷49=
9284:  47+72-29/59=
9285:  46+(99÷54)=
9286:  81÷(25÷45)=
9287:  5-(84+55)/49=
9288:  (84÷42)/82÷34/17=
9289:  78-23-33=
9290:  (34+92)x9=
9291:  48+41÷4=
9292:  (6+62)+80=
9293:  47/34÷62+86=
9294:  (28/42+45)x78/62=
9295:  61-61/5÷77/9=
9296:  16+28-30/89=
9297:  (60+57)÷91=
9298:  (43/54+30)x58=
9299:  13+(70÷8)/41=
9300:  (50÷5)+3=
9301:  3÷(72÷13)=
9302:  3x(46-11)/98=
9303:  (95-15)-78=
9304:  (73x15)/93÷37/49=
9305:  (14/14x1)÷37=
9306:  28-8/57÷2/27=
9307:  27÷(64÷87)=
9308:  (98/71+9)/15x15=
9309:  48+(3+22)=
9310:  55+(38x30)=
9311:  68+(76÷47)=
9312:  18x61+83=
9313:  63/84+100-81=
9314:  82+71+55=
9315:  (28/91÷25)+70=
9316:  72÷64+61=
9317:  (58x53)-47=
9318:  (18÷72)x63=
9319:  1x(85/68÷50)/97=
9320:  15+34÷6/11=
9321:  78÷(10/7+19)/44=
9322:  (46+7)x11=
9323:  (68+57)/30x99/8=
9324:  24-43/71x88/6=
9325:  61+33+46=
9326:  (18x98)x59=
9327:  2/87+27÷1/22=
9328:  84÷42-70/58=
9329:  94+20/87-80=
9330:  94÷89x8/37=
9331:  6+(97-68)=
9332:  (40x97)+31=
9333:  93+61+45=
9334:  48x(92x88)=
9335:  61÷79x93=
9336:  (54x49)+5=
9337:  65/57÷(38x34)=
9338:  89x(33÷97)=
9339:  (17÷99)/27x97=
9340:  (39÷80)x28=
9341:  97÷100+33=
9342:  39+(48+10)=
9343:  (9+80)x7/75=
9344:  8+(18/26÷44)/28=
9345:  21/40x(57+38)=
9346:  51÷(23+73)=
9347:  36÷45/26÷45=
9348:  88/90÷70+36=
9349:  53/63+(20/16x76)=
9350:  77x80x89=
9351:  (74x53)+7=
9352:  57÷(82/78÷25)=
9353:  93x(40/13÷93)/16=
9354:  (41x99)-52=
9355:  (84+6)-14=
9356:  (73/3x21)+85=
9357:  3+23+27=
9358:  (89x53)+52=
9359:  88/97x(15x78)=
9360:  28÷(61+32)=
9361:  78/28+90/77+62=
9362:  2/66x(42+43)=
9363:  12+84÷48=
9364:  (77/94x7)-69/65=
9365:  (76/10x55)/29+40=
9366:  (50x77)÷96=
9367:  10/84x(23÷50)=
9368:  13-12+47/24=
9369:  (55x87)+33=
9370:  20÷35/66-10=
9371:  82x(9+60)=
9372:  99+(62÷77)/97=
9373:  13/40+(26/23x18)=
9374:  53x(50+20)=
9375:  67+94-70=
9376:  70-(82-35)=
9377:  (20/22+87)÷27=
9378:  62÷59/11÷9/61=
9379:  (96+56)/81x87=
9380:  64/41+(80/51÷41)=
9381:  (54x48)x43=
9382:  (94÷48)x53/47=
9383:  80/78+97x91=
9384:  28+38+91=
9385:  27÷(25+25)=
9386:  (7÷22)x85=
9387:  (24x46)/28÷76=
9388:  21-(71/60÷37)=
9389:  (46+5)x62=
9390:  57x7x40=
9391:  33/21+86-6/59=
9392:  67x92-79=
9393:  (94-3)÷91=
9394:  (14÷18)/44+93/79=
9395:  28÷77x56=
9396:  (93-7)÷25=
9397:  16+(30÷83)=
9398:  86+(51-21)/9=
9399:  23÷95x1=
9400:  (93+65)+27=
9401:  73-(15/76+16)=
9402:  85÷(18x86)=
9403:  73-94/17-34=
9404:  5-14/98÷72=
9405:  81+(28/46+45)=
9406:  (83x92)/78x16=
9407:  (12+34)-28/1=
9408:  (30/34÷78)/91÷27=
9409:  92-(1÷79)/30=
9410:  13+(22÷36)=
9411:  (6x95)+79=
9412:  (53÷16)x30=
9413:  93+(1x41)=
9414:  76/72+27÷88=
9415:  36÷(59÷34)/12=
9416:  75x25/13x69=
9417:  (98+91)-16/5=
9418:  62/58+(68÷34)/68=
9419:  20+(44÷83)=
9420:  (45÷3)x97/42=
9421:  (63÷20)÷86/45=
9422:  73x(71-64)=
9423:  13/93x(91x28)=
9424:  40x(77+18)/93=
9425:  18+(44x87)/51=
9426:  (61x14)+31=
9427:  39x82-56=
9428:  (43+84)-27=
9429:  76/57x(50+55)=
9430:  (27+53)x58=
9431:  (87÷100)+74=
9432:  51/40÷85x91=
9433:  (77+53)+93=
9434:  4+49x28=
9435:  1÷11÷88=
9436:  72÷(49x61)=
9437:  57÷34÷1=
9438:  25+(90+7)/86=
9439:  (2x43)÷52=
9440:  100/72x40+26=
9441:  16+33/19x56=
9442:  87x64/25÷82=
9443:  (31x85)÷4=
9444:  5+(83÷72)=
9445:  85+(36/82÷27)/60=
9446:  34x(7/21x89)=
9447:  59/88÷(64÷87)=
9448:  31+(7x13)/22=
9449:  51÷(15x17)=
9450:  (87-57)÷48=
9451:  48x35/47-14/22=
9452:  19/54x(89÷98)=
9453:  69÷(3x56)/54=
