1:  17/63x48÷17=16/21
8653:  16+22x60=1336
8654:  26÷(18-17)=26
8655:  (98/81x34)-59/19=38’47/1539
8656:  (98-8)-32=58
8657:  51x(11x1)=561
8658:  6+(77/69+53)=60’8/69
8659:  (90÷4)/78x57=16’23/52
8660:  74/25-(70+2)/92=2’102/575
8661:  6+43/27x67=112’19/27
8662:  37÷31+77=78’6/31
8663:  36/98x(14x91)=468
8664:  (16+87)-65=38
8665:  (54x97)+78/79=5238’78/79
8666:  (93x37)/80-3/77=42’5997/6160
8667:  (17+46)-99/97=61’95/97
8668:  20÷87/99+47/9=27’256/261
8669:  34+(86-29)=91
8670:  59/16x(44+90)=494’1/8
8671:  90x41÷76=48’21/38
8672:  47x75÷57=61’16/19
8673:  97÷59x50=82’12/59
8674:  77-71/100÷37/80=75’86/185
8675:  (82+14)÷9=10’2/3
8676:  (56x39)-64=2120
8677:  83/6÷(65+100)=83/990
8678:  (54+59)/2+84=140’1/2
8679:  (77x96)/60x41=5051’1/5
8680:  (16x32)x67=34304
8681:  63x(83/7x76)=56772
8682:  78÷(44+30)/76=80’4/37
8683:  100x(93÷14)=664’2/7
8684:  94÷24/87-98=242’3/4
8685:  (16+33)÷38=1’11/38
8686:  (50÷43)÷76=25/1634
8687:  (14x22)x77/87=272’52/87
8688:  40/32-26÷54=83/108
8689:  39x(76+90)=6474
8690:  (86+59)+51=196
8691:  (66x56)÷26=142’2/13
8692:  6+37÷10=9’7/10
8693:  (2÷85)/30÷90=1/114750
8694:  31x(3+91)=2914
8695:  (71x28)/84x41/90=10’211/270
8696:  42/76x41x18=407’16/19
8697:  (39/49+64)/54-34/82=85193/108486
8698:  75/4+30÷1=48’3/4
8699:  (77-57)x74=1480
8700:  21/13-(19/40÷1)=1’73/520
8701:  (83/33÷83)÷13/79=79/429
8702:  76÷34x19=42’8/17
8703:  63-9-46=8
8704:  30+(29-17)=42
8705:  (27+4)x79=2449
8706:  86÷66+16=17’10/33
8707:  (6÷45)+89=89’2/15
8708:  (1+97)-95=3
8709:  47-(92/27x9)=16’1/3
8710:  (7/19x62)/89÷1=434/1691
8711:  28+(72÷33)=30’2/11
8712:  99+76÷87=99’76/87
8713:  20÷(2÷9)=90
8714:  80x81-90/12=6472’1/2
8715:  15+1x29=44
8716:  18/60x(13/77x26)/35=507/13475
8717:  34+90÷12/25=221’1/2
8718:  26/57x(57/41+88)=40’1810/2337
8719:  45-(27+87)/19=39
8720:  (64-19)+53=98
8721:  67x(73-30)=2881
8722:  (52-47)+8/49=5’8/49
8723:  95÷1÷3=31’2/3
8724:  (40÷16)x81=202’1/2
8725:  73÷(4x55)=73/220
8726:  32x(37-6)/13=76’4/13
8727:  37-28÷94/31=27’36/47
8728:  (26/61÷26)÷28=1/1708
8729:  (35x73)x51=130305
8730:  (100+60)÷59=2’42/59
8731:  (67x45)/35+89=175’1/7
8732:  (77x20)+44=1584
8733:  (2÷5)÷66/92=92/165
8734:  51x(18/83x5)=55’25/83
8735:  24+(94+33)/32=27’31/32
8736:  (54x28)+66/38=1513’14/19
8737:  (73/48÷95)/96÷53=73/23201280
8738:  (43÷98)÷93=43/9114
8739:  37-86÷24=33’5/12
8740:  6+(92+7)=105
8741:  89x(79÷22)/36=8’695/792
8742:  (7+72)-6=73
8743:  (41÷42)x57=55’9/14
8744:  45+(89x89)=7966
8745:  (39/4÷49)/61x42=117/854
8746:  91-30÷38=90’4/19
8747:  (16x25)x75/64=468’3/4
8748:  74x64+23=4759
8749:  (48x53)+13=2557
8750:  44-71÷44=42’17/44
8751:  43x(2+4)/69=3’17/23
8752:  54÷(27+68)=54/95
8753:  20-(62/21+16)=1’1/21
8754:  23/34x(19÷55)=437/1870
8755:  81÷(12+30)=1’13/14
8756:  1/42÷6/51÷25=17/2100
8757:  94+(57/8x56)/64=100’15/64
8758:  73+(51÷59)=73’51/59
8759:  99x90÷2=4455
8760:  62-(64/7+29)=23’6/7
8761:  56x96÷95=56’56/95
8762:  (84+62)/55+87=89’36/55
8763:  (77-16)÷5=12’1/5
8764:  99x10+90=1080
8765:  45+76/25+53=101’1/25
8766:  (14x59)÷59=14
8767:  52-(18x31)/63=43’1/7
8768:  45/96÷99x62=155/528
8769:  93+82/81+42=136’1/81
8770:  5x46x18=4140
8771:  38x82x35=109060
8772:  17÷(87/1÷48)=9’11/29
8773:  73÷(24x33)/63=5’71/88
8774:  (61+98)+100=259
8775:  65x86÷7=798’4/7
8776:  95/63÷(91+72)=95/10269
8777:  (99÷37)/40x51/56=5049/82880
8778:  3/23+90+23/46=90’29/46
8779:  (76÷24)-13/8=1’13/24
8780:  72+5÷50=72’1/10
8781:  (52x51)÷31=85’17/31
8782:  (13/20÷76)+67=67’13/1520
8783:  100/57+(93-71)=23’43/57
8784:  8x(68x12)=6528
8785:  8x(21x13)=2184
8786:  (83÷67)÷79=83/5293
8787:  99+(42x44)=1947
8788:  92x66+55=6127
8789:  55÷(50-33)=3’4/17
8790:  24÷(60-20)=3/5
8791:  (78+41)x68/48=168’7/12
8792:  (3/38+11)x94=1041’8/19
8793:  (8x82)+100=756
8794:  (59÷55)x26/82=767/2255
8795:  25/97x(86-77)/76=225/7372
8796:  52+(23x34)/9=138’8/9
8797:  84x(2x43)=7224
8798:  17+(1x61)/23=19’15/23
8799:  (46/66x45)+100=131’4/11
8800:  82/32+54x52/94=32’327/752
8801:  (78-23)+72=127
8802:  96x89+79=8623
8803:  38÷(28/88÷33)/7=27588
8804:  68/32÷(80x25)/56=119/2000
8805:  79/58x49÷73=3871/4234
8806:  31x58x79=142042
8807:  (59/46x36)/78x25=14’239/299
8808:  96÷73÷76=24/1387
8809:  25/49x(65-16)=25
8810:  (96÷80)/30x100=4
8811:  75+94+24=193
8812:  (77/40÷15)+55=55’77/600
8813:  (97÷3)x83=2683’2/3
8814:  79+(80÷86)=79’40/43
8815:  (23/75+51)+41=92’23/75
8816:  77+71÷96=77’71/96
8817:  58/5+84+27=122’3/5
8818:  (73x77)+84=5705
8819:  11x80-71=809
8820:  (4x10)+22=62
8821:  60÷(20x27)=1/9
8822:  51x(14x90)=64260
8823:  (38+14)-22=30
8824:  60/19+98/15x3=22’72/95
8825:  37÷(1/80x98)/24=724’44/49
8826:  97+62÷86/22=112’37/43
8827:  54x32-25/77=1727’52/77
8828:  36+(7x62)=470
8829:  (21/74+92)+38=130’21/74
8830:  (92x99)x59=537372
8831:  7÷(30÷56)/5=65’1/3
8832:  38+(82÷47)=39’35/47
8833:  34+69x64=4450
8834:  (98-13)÷48=1’37/48
8835:  92/77÷(34÷82)/79=227’845/1309
8836:  85x(65x50)/59=4682’12/59
8837:  (17+72)-22=67
8838:  (39/13+70)/44÷86=73/3784
8839:  (58-19)-88/48=37’1/6
8840:  (6÷17)x52=18’6/17
8841:  (28+81)+46=155
8842:  95x28+70=2730
8843:  8÷(86+61)=8/147
8844:  14x18-79=173
8845:  (71x6)+83=509
8846:  68+58/8x40=358
8847:  64x(72-68)=256
8848:  (94+65)-96/29=155’20/29
8849:  56x55+10/95=3080’2/19
8850:  56÷38x79=116’8/19
8851:  44x(78÷48)=71’1/2
8852:  (55x78)-65=4225
8853:  (29÷59)+61=61’29/59
8854:  66-(83÷48)=64’13/48
8855:  31÷(75x63)=31/4725
8856:  99x75-69=7356
8857:  57+62-6=113
8858:  36x(6x68)/14=1049’1/7
8859:  10+(7+12)=29
8860:  45÷(8/55÷41)=12684’3/8
8861:  49x(60x81)=238140
8862:  (57+91)-2=146
8863:  91/34x48x100=12847’1/17
8864:  (15÷14)÷17=15/238
8865:  (22/70÷38)x27=297/1330
8866:  (94÷98)÷20=47/980
8867:  (76x10)÷54=14’2/27
8868:  41/42+(48+10)=58’41/42
8869:  (54÷20)x46=124’1/5
8870:  72-(2÷25)/46=71’574/575
8871:  7x91x79=50323
8872:  47÷(19÷32)=79’3/19
8873:  97/90+(12x70)=841’7/90
8874:  88x(97+36)=11704
8875:  80-(50÷48)=78’23/24
8876:  64+(74+9)=147
8877:  51/74÷14x47/5=2397/5180
8878:  (95-43)÷54=26/27
8879:  78x(10x93)=72540
8880:  94÷(32x16)=47/256
8881:  12x47/5+9/57=112’91/95
8882:  48+87-65=70
8883:  99+(18x87)=1665
8884:  93÷47÷31/26=1’31/47
8885:  (84-79)x50=250
8886:  (84x80)+79/72=6721’7/72
8887:  74÷(53-23)=2’7/15
8888:  89/6+24+33=71’5/6
8889:  76-(60÷76)/89=75’1676/1691
8890:  68/26x12÷81=136/351
8891:  (86+96)-69=113
8892:  (88-84)/14x41/93=82/651
8893:  90-(63/13+50)=35’2/13
8894:  70÷14÷18=5/18
8895:  83÷50+96=97’33/50
8896:  6÷(51-43)=3/4
8897:  48/69÷(66+29)=16/2185
8898:  92+22x81=1874
8899:  31-(30÷42)/17=30’114/119
8900:  97x(84/89+65)=6396’49/89
8901:  (59/60x57)/55+83=84’21/1100
8902:  45+18+68=131
8903:  (52÷92)+87=87’13/23
8904:  45/78x(26x21)/75=4’1/5
8905:  (94-45)÷70=7/10
8906:  47x40+93=1973
8907:  (95+74)+35=204
8908:  (85-63)÷60=11/30
8909:  74+42÷28=75’1/2
8910:  19÷39x19/70=361/2730
8911:  (3x84)/45+81=86’3/5
8912:  43÷(16÷11)=29’9/16
8913:  35x26-50=860
8914:  33/49÷43÷45/30=22/2107
8915:  (79x58)÷24=190’11/12
8916:  (14x43)+74/98=602’37/49
8917:  (6/5÷83)÷63=2/8715
8918:  (90÷83)÷99=10/913
8919:  25+27+39/84=52’13/28
8920:  (43÷45)x47=44’41/45
8921:  86/35x23/32x63=111’21/80
8922:  5x(1x48)/74=3’9/37
8923:  (85+47)/9+38=52’2/3
8924:  (12x83)÷39=25’7/13
8925:  16÷(83x66)=8/2739
8926:  (91÷94)/65+46=46’7/470
8927:  (95/68+100)x82/14=593’61/68
8928:  30÷82+96=96’15/41
8929:  75÷(5÷23)=345
8930:  41/68÷48÷63/53=2173/205632
8931:  (22x4)x9/32=24’3/4
8932:  (37x53)/36÷74=53/72
8933:  (12/30+91)÷34=2’117/170
8934:  (33x26)-34/2=841
8935:  78-53-12/51=24’13/17
8936:  24÷86÷60=1/215
8937:  100÷(32/95+1)=74’102/127
8938:  89-28/33-69=19’5/33
8939:  (42x27)x39=44226
8940:  (21+32)x59=3127
8941:  (26÷91)÷89=2/623
8942:  46x(32x75)=110400
8943:  92÷(15÷73)=447’11/15
8944:  73-(52÷51)=71’50/51
8945:  41x(56-3)=2173
8946:  87x64/5+72/85=1114’38/85
8947:  100+(2+89)=191
8948:  (71+6)+17=94
8949:  13/100÷(80x62)=13/496000
8950:  (8÷94)÷2=2/47
8951:  72+(59+10)=141
8952:  10/85+(17÷65)=419/1105
8953:  38x79+11=3013
8954:  33÷(87-28)=33/59
8955:  42x64/14÷63=3’1/21
8956:  93+60+55=208
8957:  6+77x73=5627
8958:  (48÷10)x9=43’1/5
8959:  82x(62x30)=152520
8960:  (57x85)-83=4762
8961:  80/76÷(19+66)=4/323
8962:  82-(57÷54)=80’17/18
8963:  15x74÷26/37=1579’8/13
8964:  (4x82)x57=18696
8965:  73+(45+77)=195
8966:  100/20+15/15÷74=5’1/74
8967:  89/82-(76-16)/85=529/1394
8968:  38x44x88=147136
8969:  48x64-57=3015
8970:  (17+71)+7/81=88’7/81
8971:  46x63÷91=31’11/13
8972:  90÷77÷53=90/4081
8973:  (36/73+64)-16/35=64’92/2555
8974:  14+99-22/79=112’57/79
8975:  (35-32)÷37/61=4’35/37
8976:  87x(20+92)=9744
8977:  42x(74+40)=4788
8978:  21/75÷(73÷24)=168/1825
8979:  14÷(51x98)=1/357
8980:  (20/76÷18)+67/62=1’505/5301
8981:  89+(69x27)=1952
8982:  33x66÷25/29=2526’12/25
8983:  (24÷89)x61=16’40/89
8984:  (8+1)/83+41=41’9/83
8985:  68+91/51÷41=68’91/2091
8986:  (46+12)+15=73
8987:  (41÷31)÷84/61=2501/2604
8988:  6+(39x53)=2073
8989:  35x(75+11)=3010
8990:  (18÷65)+82=82’18/65
8991:  (74÷1)/36x34=69’8/9
8992:  (96+38)x34=4556
8993:  31-41/79÷2/37=21’63/158
8994:  84/54+68÷1=69’5/9
8995:  60-(50/41+15)/67=59’2082/2747
8996:  97x28-100=2616
8997:  77÷2+11=49’1/2
8998:  21-34/32÷37/48=19’23/37
8999:  (21÷86)x68=16’26/43
9000:  (83+65)x23=3404
9001:  (79+79)÷46/43=147’16/23
9002:  39+(87÷31)=41’25/31
9003:  70-(79-78)=69
9004:  67÷(73÷46)=42’16/73
9005:  90+75/38x19=127’1/2
9006:  52x(83/61x45)=3183’57/61
9007:  (47/59÷17)+88=88’47/1003
9008:  (81+29)/8÷95=11/76
9009:  98÷95+31/44=1’3077/4180
9010:  13x86÷22=50’9/11
9011:  81÷(48-12)=2’1/4
9012:  (4÷93)÷30=2/1395
9013:  17+16-35/23=31’11/23
9014:  33x(76x31)=77748
9015:  55x(35/74x100)/35=74’12/37
9016:  70x(56/10÷31)/81=392/2511
9017:  59x(86÷34)=149’4/17
9018:  30+6÷94=30’3/47
9019:  54-(21÷4)=48’3/4
9020:  80/62x(79÷3)=33’91/93
9021:  (49x6)x83=24402
9022:  (89x93)÷12/89=61387’3/4
9023:  87÷(73÷64)=76’20/73
9024:  46x(51÷41)=57’9/41
9025:  58÷(64+50)=29/57
9026:  58+70x9=688
9027:  (96+82)x80=14240
9028:  98÷(34÷34)=98
9029:  85x70+10=5960
9030:  19/23÷1+68=68’19/23
9031:  77+15x6/60=78’1/2
9032:  (54/4x28)+56=434
9033:  44+(67+77)=188
9034:  (99/2÷10)÷10=99/200
9035:  93-78x29/99=70’5/33
9036:  21÷(5+18)=21/23
9037:  (24÷29)÷60=2/145
9038:  21÷(68-57)=1’10/11
9039:  66÷29+47=49’8/29
9040:  53+(14x7)=151
9041:  (41x38)-8=1550
9042:  17x11-70=117
9043:  93+45÷9=98
9044:  100-(30/97÷45)=99’289/291
9045:  30÷13/69x14=2229’3/13
9046:  20÷59x68=23’3/59
9047:  77/54÷30x54=2’17/30
9048:  88x(39/11÷10)=31’1/5
9049:  55+(33+13)=101
9050:  70/66-55/100x51/97=49387/64020
9051:  26÷18/3x20=86’2/3
9052:  (85÷10)x58=493
9053:  (85÷91)+45/60=1’249/364
9054:  35x(14+35)=1715
9055:  (53x38)+9=2023
9056:  (93x63)x70=410130
9057:  33x30x8/67=118’14/67
9058:  (69x10)+35=725
9059:  24x(89÷51)/19=2’66/323
9060:  61x(41-8)=2013
9061:  31+30x70=2131
9062:  11x17-74=113
9063:  (16÷9)x20=35’5/9
9064:  30x60x89=160200
9065:  (9+58)+24=91
9066:  85÷(90-51)=2’7/39
9067:  (98/18+35)+35=75’4/9
9068:  82-(61÷18)/98=81’1703/1764
9069:  29÷41÷7/79=7’282/287
9070:  87-15+78=150
9071:  (27-6)x40=840
9072:  59+(6+10)=75
9073:  (50÷18)+67=69’7/9
9074:  (63-40)x20=460
9075:  (14+91)+86=191
9076:  14-(62/87x31)/46=13’1040/2001
9077:  56+(17/25÷100)=56’17/2500
9078:  97+83x32=2753
9079:  3+48x87=4179
9080:  47+(93x50)=4697
9081:  57/15+86+84/23=93’52/115
9082:  44+(36+50)=130
9083:  97-20x52/71=82’25/71
9084:  40x(54/73x47)/63=22’38/511
9085:  7÷85x73/20=511/1700
9086:  10÷(15/57÷32)=1216
9087:  (52+13)-98/38=62’8/19
9088:  (35+77)+50=162
9089:  30+79/57÷93=30’79/5301
9090:  64÷73x44=38’42/73
9091:  76÷(39+61)/7=5’8/25
9092:  (17/5x62)/78+95/19=7’137/195
9093:  34/1+(88÷61)=35’27/61
9094:  57+(80+76)=213
9095:  97-(29÷7)=92’6/7
9096:  (41÷57)+81=81’41/57
9097:  (15+100)-40=75
9098:  (13+61)/100÷15/67=3’229/750
9099:  91/35-85÷97=1’351/485
9100:  27/2+(22÷60)=13’13/15
9101:  (69x80)÷16/78=26910
9102:  (41x48)÷26=75’9/13
9103:  58+68x64=4410
9104:  25/87x8x7=16’8/87
9105:  (74+74)÷94=1’27/47
9106:  (80÷32)+14/56=2’3/4
9107:  25x43-5/68=1074’63/68
9108:  49+20÷91=49’20/91
9109:  59/13÷(82/26+45)=59/626
9110:  (25/83÷81)x67=1675/6723
9111:  (35x50)x26=45500
9112:  39/98÷19÷94/74=1443/87514
9113:  5x33÷36=4’7/12
9114:  61x(84÷4)=1281
9115:  69+(33x46)=1587
9116:  81-23+28=86
9117:  96x2÷46=4’4/23
9118:  23/16÷(9÷35)=5’85/144
9119:  21÷39+92=92’7/13
9120:  97+(59+2)=158
9121:  (75÷5)/63+87=87’5/21
9122:  (65x100)-12=6488
9123:  8+10+49/91=18’7/13
9124:  77+(98x96)=9485
9125:  37x89+41=3334
9126:  70÷(78+28)=35/53
9127:  37÷86x48=20’28/43
9128:  (16+91)-37=70
9129:  92-(63x37)/39=32’3/13
9130:  19+(95x55)/57=110’2/3
9131:  (89+59)÷67=2’14/67
9132:  (34+37)x5/99=3’58/99
9133:  (56÷19)÷14=4/19
9134:  87+3/45x20=88’1/3
9135:  99/60÷81÷74=11/39960
9136:  8/36÷(85/36+14)=8/589
9137:  80/14+(96x11)=1061’5/7
9138:  14÷(28/92÷48)/78=172224
9139:  68/35x94/78÷60=799/20475
9140:  (43+38)x95=7695
9141:  86-(19÷65)=85’46/65
9142:  (96-63)÷80=33/80
9143:  3x(47+31)=234
9144:  40+(28-1)=67
9145:  88+(22x15)=418
9146:  (86÷92)x76=71’1/23
9147:  (22+92)/15+64=71’3/5
9148:  88÷66+77=78’1/3
9149:  (79÷71)x82=91’17/71
9150:  48÷75÷81=16/2025
9151:  (7x25)+61=236
9152:  (31÷96)+48=48’31/96
9153:  (24÷10)/59+14=14’12/295
9154:  57÷(51/56+12)=4’100/241
9155:  24/25x68+80/71=66’722/1775
9156:  98/57x43x63=4657’11/19
9157:  (64+30)x92=8648
9158:  (53+73)+100/91=127’9/91
9159:  60+(42÷33)=61’3/11
9160:  85÷79÷85=1/79
9161:  (50÷18)+31=33’7/9
9162:  7x(64+90)=1078
9163:  (35x31)/84+58=70’11/12
9164:  81+(52/90x51)/26=82’2/15
9165:  8/68x49+12=17’13/17
9166:  (21/48+97)x79=7697’9/16
9167:  54x61-47=3247
9168:  22+(100-1)=121
9169:  (3x44)x95=12540
9170:  92-64-60/100=27’2/5
9171:  46÷19/59-10=132’16/19
9172:  (49x40)+40=2000
9173:  (96-66)-21=9
9174:  14÷(5÷99)=277’1/5
9175:  9+66/78÷62=9’11/806
9176:  79x(11/81÷67)=869/5427
9177:  55-(68/90x44)/77=54’179/315
9178:  75+(87-80)=82
9179:  89+38/50÷60/52=89’247/375
9180:  63+(77-28)=112
9181:  (72÷71)+87=88’1/71
9182:  (42x32)+4=1348
9183:  34-(49/73÷25)=33’1776/1825
9184:  58÷(32/12÷69)=1500’3/4
9185:  (33x50)÷83=19’73/83
9186:  27+24÷54=27’4/9
9187:  (22÷32)÷32/86=1’217/256
9188:  21/2-71÷48=9’1/48
9189:  60-58+73=75
9190:  (80÷87)/66÷67/99=40/1943
9191:  (20/28+75)+6=81’5/7
9192:  77+(59/60+32)=109’59/60
9193:  89x(15/26+37)=3344’9/26
9194:  (35÷3)+97=108’2/3
9195:  (57+1)÷88=29/44
9196:  16x(52/77÷93)=832/7161
9197:  (80x72)-59=5701
9198:  100÷74+92/21=5’569/777
9199:  98÷(92-27)/2=3’1/65
9200:  19x38x21=15162
9201:  73x70+90=5200
9202:  (86/61÷41)+52=52’86/2501
9203:  57+(92/96+33)=90’23/24
9204:  55-15x6/11=46’9/11
9205:  (21+79)/95÷84/54=90/133
9206:  27x(67÷71)=25’34/71
9207:  (67x76)-93=4999
9208:  24÷(90÷13)=3’7/15
9209:  58+(85-19)=124
9210:  90+95x67=6455
9211:  41/9x(14+74)=400’8/9
9212:  20+61÷63=20’61/63
9213:  43+28+85=156
9214:  17x(22÷27)=13’23/27
9215:  33/19+80÷26/5=17’30/247
9216:  (52x85)x93/23=17872’4/23
9217:  40-(24-23)=39
9218:  (50x63)/51+57=118’13/17
9219:  (78÷7)+51=62’1/7
9220:  1÷(67x6)=1/402
9221:  6+(30-21)=15
9222:  13/97+(88÷24)=3’233/291
9223:  60÷87÷32=5/232
9224:  96/99x(27/44+40)/61=14296/22143
9225:  (35/86÷41)+64=64’35/3526
9226:  28÷6+33=37’2/3
9227:  (52÷12)+34/67=4’169/201
9228:  4+(44÷12)=7’2/3
9229:  37x(53/77x64)/93=17’3767/7161
9230:  57-10÷84=56’37/42
9231:  23+(60÷40)=24’1/2
9232:  (25÷2)x20=250
9233:  (12/6+62)x25=1600
9234:  (97x53)+3=5144
9235:  (68/57+17)÷86/12=2’440/817
9236:  (89÷66)÷36=89/2376
9237:  (100+8)+47=155
9238:  (38+89)-18=109
9239:  (31+89)-96=24
9240:  (29x25)÷31/40=935’15/31
9241:  53/89+53/37+60=62’92/3293
9242:  87x(37+77)=9918
9243:  62÷(74+55)=62/129
9244:  61÷60+75=76’1/60
9245:  (13+53)÷43=1’23/43
9246:  53÷59+63/96=1’1047/1888
9247:  (88-13)-20=55
9248:  84+(4x24)/13=91’5/13
9249:  59÷33+52=53’26/33
9250:  96-97/86x58=30’25/43
9251:  43/98+(44+32)=76’43/98
9252:  95/88+(7/20÷57)=1’2149/25080
9253:  5+(32-11)=26
9254:  30-88/88÷3/87=1
9255:  41÷(51x12)=41/612
9256:  73÷(35÷89)=185’22/35
9257:  (84+40)÷83=1’41/83
9258:  (11+39)-37/72=49’35/72
9259:  36x(87-71)=576
9260:  83/60x(67/78÷95)=5561/444600
9261:  67x22+57=1531
9262:  85-(44÷77)/10=84’33/35
9263:  54/46÷59+31=31’27/1357
9264:  16+(97x62)=6030
9265:  41/15÷98x30=41/49
9266:  85÷(62-3)=1’26/59
9267:  (97+95)+100=292
9268:  5-60÷85=4’5/17
9269:  (97x61)÷44=134’21/44
9270:  (1x4)+93=97
9271:  (96÷71)x78=105’33/71
9272:  59÷(10÷96)=566’2/5
9273:  53÷(21÷35)=88’1/3
9274:  47+7+85=139
9275:  70÷82÷91=5/533
9276:  2+43/99x84=38’16/33
9277:  58÷74x38=29’29/37
9278:  97/44÷(3÷61)/82=3675’47/66
9279:  18+81+61=160
9280:  (65+53)÷65/88=159’49/65
9281:  43-56/5+2=33’4/5
9282:  (93+91)x38=6992
9283:  (7+85)÷49=1’43/49
9284:  47+72-29/59=118’30/59
9285:  46+(99÷54)=47’5/6
9286:  81÷(25÷45)=145’4/5
9287:  5-(84+55)/49=2’8/49
9288:  (84÷42)/82÷34/17=1/82
9289:  78-23-33=22
9290:  (34+92)x9=1134
9291:  48+41÷4=58’1/4
9292:  (6+62)+80=148
9293:  47/34÷62+86=86’47/2108
9294:  (28/42+45)x78/62=57’14/31
9295:  61-61/5÷77/9=59’221/385
9296:  16+28-30/89=43’59/89
9297:  (60+57)÷91=1’2/7
9298:  (43/54+30)x58=1786’5/27
9299:  13+(70÷8)/41=13’35/164
9300:  (50÷5)+3=13
9301:  3÷(72÷13)=13/24
9302:  3x(46-11)/98=1’1/14
9303:  (95-15)-78=2
9304:  (73x15)/93÷37/49=15’680/1147
9305:  (14/14x1)÷37=1/37
9306:  28-8/57÷2/27=26’2/19
9307:  27÷(64÷87)=36’45/64
9308:  (98/71+9)/15x15=10’27/71
9309:  48+(3+22)=73
9310:  55+(38x30)=1195
9311:  68+(76÷47)=69’29/47
9312:  18x61+83=1181
9313:  63/84+100-81=19’3/4
9314:  82+71+55=208
9315:  (28/91÷25)+70=70’4/325
9316:  72÷64+61=62’1/8
9317:  (58x53)-47=3027
9318:  (18÷72)x63=15’3/4
9319:  1x(85/68÷50)/97=1/3880
9320:  15+34÷6/11=77’1/3
9321:  78÷(10/7+19)/44=168
9322:  (46+7)x11=583
9323:  (68+57)/30x99/8=51’9/16
9324:  24-43/71x88/6=15’25/213
9325:  61+33+46=140
9326:  (18x98)x59=104076
9327:  2/87+27÷1/22=594’2/87
9328:  84÷42-70/58=23/29
9329:  94+20/87-80=14’20/87
9330:  94÷89x8/37=752/3293
9331:  6+(97-68)=35
9332:  (40x97)+31=3911
9333:  93+61+45=199
9334:  48x(92x88)=388608
9335:  61÷79x93=71’64/79
9336:  (54x49)+5=2651
9337:  65/57÷(38x34)=65/73644
9338:  89x(33÷97)=30’27/97
9339:  (17÷99)/27x97=1649/2673
9340:  (39÷80)x28=13’13/20
9341:  97÷100+33=33’97/100
9342:  39+(48+10)=97
9343:  (9+80)x7/75=8’23/75
9344:  8+(18/26÷44)/28=8’9/16016
9345:  21/40x(57+38)=49’7/8
9346:  51÷(23+73)=17/32
9347:  36÷45/26÷45=104/225
9348:  88/90÷70+36=36’22/1575
9349:  53/63+(20/16x76)=95’53/63
9350:  77x80x89=548240
9351:  (74x53)+7=3929
9352:  57÷(82/78÷25)=1355’20/41
9353:  93x(40/13÷93)/16=5/26
9354:  (41x99)-52=4007
9355:  (84+6)-14=76
9356:  (73/3x21)+85=596
9357:  3+23+27=53
9358:  (89x53)+52=4769
9359:  88/97x(15x78)=1061’43/97
9360:  28÷(61+32)=28/93
9361:  78/28+90/77+62=65’21/22
9362:  2/66x(42+43)=2’19/33
9363:  12+84÷48=13’3/4
9364:  (77/94x7)-69/65=4’4109/6110
9365:  (76/10x55)/29+40=54’12/29
9366:  (50x77)÷96=40’5/48
9367:  10/84x(23÷50)=23/420
9368:  13-12+47/24=2’23/24
9369:  (55x87)+33=4818
9370:  20÷35/66-10=27’5/7
9371:  82x(9+60)=5658
9372:  99+(62÷77)/97=99’62/7469
9373:  13/40+(26/23x18)=20’619/920
9374:  53x(50+20)=3710
9375:  67+94-70=91
9376:  70-(82-35)=23
9377:  (20/22+87)÷27=3’76/297
9378:  62÷59/11÷9/61=78’184/531
9379:  (96+56)/81x87=163’7/27
9380:  64/41+(80/51÷41)=1’1253/2091
9381:  (54x48)x43=111456
9382:  (94÷48)x53/47=2’5/24
9383:  80/78+97x91=8828’1/39
9384:  28+38+91=157
9385:  27÷(25+25)=27/50
9386:  (7÷22)x85=27’1/22
9387:  (24x46)/28÷76=69/133
9388:  21-(71/60÷37)=20’2149/2220
9389:  (46+5)x62=3162
9390:  57x7x40=15960
9391:  33/21+86-6/59=87’194/413
9392:  67x92-79=6085
9393:  (94-3)÷91=1
9394:  (14÷18)/44+93/79=1’6097/31284
9395:  28÷77x56=20’4/11
9396:  (93-7)÷25=3’11/25
9397:  16+(30÷83)=16’30/83
9398:  86+(51-21)/9=89’1/3
9399:  23÷95x1=23/95
9400:  (93+65)+27=185
9401:  73-(15/76+16)=56’61/76
9402:  85÷(18x86)=85/1548
9403:  73-94/17-34=33’8/17
9404:  5-14/98÷72=4’503/504
9405:  81+(28/46+45)=126’14/23
9406:  (83x92)/78x16=1566’14/39
9407:  (12+34)-28/1=18
9408:  (30/34÷78)/91÷27=5/1085994
9409:  92-(1÷79)/30=91’2369/2370
9410:  13+(22÷36)=13’11/18
9411:  (6x95)+79=649
9412:  (53÷16)x30=99’3/8
9413:  93+(1x41)=134
9414:  76/72+27÷88=1’287/792
9415:  36÷(59÷34)/12=248’56/59
9416:  75x25/13x69=9951’12/13
9417:  (98+91)-16/5=185’4/5
9418:  62/58+(68÷34)/68=1’97/986
9419:  20+(44÷83)=20’44/83
9420:  (45÷3)x97/42=34’9/14
9421:  (63÷20)÷86/45=1’223/344
9422:  73x(71-64)=511
9423:  13/93x(91x28)=356’16/93
9424:  40x(77+18)/93=40’80/93
9425:  18+(44x87)/51=93’1/17
9426:  (61x14)+31=885
9427:  39x82-56=3142
9428:  (43+84)-27=100
9429:  76/57x(50+55)=140
9430:  (27+53)x58=4640
9431:  (87÷100)+74=74’87/100
